_ID_;_MAIN_CATEGORY_;_CATEGORY_;_NAME_;_SKU_;_MANUFACTURER_;_PRICE_;_QUANTITY_;_ATTRIBUTES_;_DESCRIPTION_;_SORT_ORDER_
7773003;Одноразовая посуда;Посуда из дерева|Биоразлагаемая упаковка из дерева;Тарелка столовая, прямоугольная, 195x140x18 мм, деревянная, 50 штук в упаковке;19-2125;отсутствует (Россия);26.77;0;"Характеристики|Материал|дерево
Характеристики|Цвет|натуральный
Характеристики|Размер|19,5х14х1,8
Характеристики|Назначение|для холодных и горячих продуктов
Характеристики|Количество в упаковке|50
Характеристики|Товары из биоразлагаемых материалов|Есть
Характеристики|Количество в коробке|800
Характеристики|Артикул производителя|DTP195";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Одноразовая прямоугольная деревянная тарелка 195х140 мм выполнена из экологически чистой древесины тополя. Не проводит тепло, не бьётся, приятная на ощупь, лёгкая. Может быть использована для пикников, торжественных мероприятий и в сфере общественного питания. Экологически чистый продукт безопасный для человека и окружающей среды. Экологически чистая тарелка имеет приятную бархатистую поверхность, не бьётся, не обжигает руки и довольно лёгкая по весу. Такие тарелки широко используются для организации пикников и торжественных мероприятий. Особенность эко-тарелок заключается в их простой утилизации, при которой не загрязняется окружающая среда. Тополь является экологически чистым материалом, оказывающим положительное влияние на организм человека. Из одноразовой деревянной тарелки приятно есть, вкус пищи приобретает большую насыщенность. Подходит для разогрева в микроволновой печи. В упаковке 50 штук.</span><br></p>";2377
8382433;Одноразовая посуда;Столовые приборы|Столовые приборы стандарт, компакт;Размешиватель одноразовый пластиковый, 120 мм, 500 штук;19-2176;отсутствует (Россия);0.28;2665000;"Характеристики|Вид прибора|размешиватель
Характеристики|Материал|полистирол
Характеристики|Длина, мм|120
Характеристики|Цвет|белый
Характеристики|Количество в упаковке|500
Характеристики|Назначение|для горячих и холодных напитков
Характеристики|Количество в коробке|25000 штук";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Размешиватель одноразовый длиной 12 см, изготовлен из полистирола белого цвета. Используется для размешивания как холодных, так и горячих напитков. Максимальная температура использования до +75 градусов Цельсия. В упаковке 500 штук, в коробке 25000 штук.</span><br></p>";2378
8428025;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 2-слойные;Стакан бумажный, 250 мл, диаметр 80 мм, 2-слойный, белый, 20 штук, 500 штук в коробке;19-2179;отсутствует (Россия);4.36;134240;"Характеристики|Материал|картон
Характеристики|Цвет|белый
Характеристики|Объем, мл|250
Характеристики|Полный объем, мл|275
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Количество в упаковке|20
Характеристики|Количество слоев|2
Характеристики|Количество в коробке|500 штук
Характеристики|Диаметр, мм|80
Характеристики|Артикул производителя|00-00001353";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного 2-х слойного картона белого цвета. Номинальный объем каждого стакана - 250 мл, полный объем - 276 мл. Диаметр верхнего края - 80 мм. К стаканам подходят крышки арт. 19-4020. В упаковке 20 штук, в коробке - 500 штук.</span><br></p>";2379
8590512;Одноразовая посуда;Фольгированная посуда|Прямоугольная фольгированная посуда;Касалетка прямоугольная, 1125 мл, 225х175х35 мм, в коробке 400 штук;19-2195;отсутствует (отсутствует);15.67;77200;"Характеристики|Материал|алюминий
Характеристики|Цвет|металлический
Характеристики|Размер, мм|225х175х35
Характеристики|Объем, мл|1125
Характеристики|Количество в коробке|400
Характеристики|Артикул производителя|914-006 R29L";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">""Алюминиевый контейнер прямоугольной формы предназначен для заморозки, хранения, транспортировки и приготовления продукта. Он выдерживает температурный диапазон от -40С до + 280С, может быть использован при разогреве продукции в микроволновых печах и духовых шкафах. Одноразовые алюминиевые контейнеры c L-бортом при необходимости закрываются алюминиевой или пластиковой крышкой, арт. 19-2203. Размер 225х175х35 мм, объем 1125 мл. В упаковке 25 штук, в коробке 400 штук.""</span><br></p>";2380
8590572;Одноразовая посуда;Фольгированная посуда|Крышки к фольгированной посуде;Крышка картонно-алюминиевая для касалетки, 1125 мл, в коробе 400 штук;19-2203;отсутствует (отсутствует);4.07;55600;"Характеристики|Материал|картон/алюминий
Характеристики|Цвет|металлический
Характеристики|Количество в коробке|400
Характеристики|Артикул производителя|402-696 R29L";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Картонно-алюминиевая крышка для контейнеров арт. 19-2195, 19-0128, объемом 1125 мл. Предназначенна для непосредственного контакта с пищей, крышка надежно закрепляется на контейнере, не пропуская влагу и жиры, обеспечивая сохранность готового блюда во время его хранения и транспортировки. Прочный материал с металлизированным слоем, из которого изготовлена крышка, дает возможность ставить контейнеры с содержимым в несколько ярусов, без риска продавливания нижних рядов. В коробе 400 штук.</span><br></p>";2381
53510794;Одноразовая посуда;Стаканы и чашки|Держатели и манжеты для стаканов;Держатель для двух стаканов Оригамо, 214х106х66 мм, крафт, 350 штук;19-2229;Оригамо (Россия);6.74;0;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|коричневый
Характеристики|Количество стаканов|2
Характеристики|Количество в упаковке|350";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Держатель для двух стаканов Оригамо** идеально подходит для ресторанов быстрого питания. Предназначен для продажи напитков навынос. Отверствия с лепестками прочно фиксируют стаканы в держателе, что способствует их крепкому удержанию, исключая опрокидывание. Выполнен из элегантного и прочного картона - светокоута, обеспечивающего жесткость и влагостойкость. Размер держателя 214х106х66 мм. Количество в упаковке 350 штук.</span><br></p>";2382
34618977;Одноразовая посуда;Стаканы и чашки|Держатели и манжеты для стаканов;Держатель для 2-х стаканов, 193х108х42 мм, картон, фиолетовый, 150 штук;19-2241;отсутствует (Россия);3.76;2250;"Характеристики|Материал|картон
Характеристики|Цвет|фиолетовый
Характеристики|Размер|193х108х42
Характеристики|Количество стаканов|2
Характеристики|Количество в упаковке|150
Характеристики|Товары из переработанных материалов|Есть
Характеристики|Товары из биоразлагаемых материалов|Есть";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Держатель для 2-х стаканов, картонный. Удобно нести в руках, надежно фиксирует стаканы, препятствуя их опрокидыванию.</span><br></p>";2383
34741452;Одноразовая посуда;Одноразовая бумажная упаковка|Лотки и подносы;Лоток для хот-дога Оригамо, 165х70х40 мм, крафт, в коробке 600 штук;19-2252;Оригамо (Россия);4.86;155880;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер изделия|165х70х40
Характеристики|Объем, мл|400
Характеристики|Количество в коробке|600";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Лоток для хот-дога Оригамо** изготовлен из крафтового картона, удерживает жир и влагу. Не требует сборки за счет объемной склейки. Прекрасно заменяет тарелку. Размер 165х70х40 мм. Объем 400 мл. В коробке 600 штук.</span><br></p>";2384
34741456;Одноразовая посуда;Одноразовая бумажная упаковка|Лотки и подносы;Лоток для хот-дога Оригамо, 180х80х30 мм, крафт, в коробке 220 штук;19-2253;Оригамо (Россия);4.54;186100;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер изделия|180х80х30
Характеристики|Объем, мл|350
Характеристики|Количество в коробке|220
Характеристики|Товары из биоразлагаемых материалов|Есть";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Лоток для хот-дога Оригамо** изготовлен из крафтового картона, удерживает жир и влагу. Не требует сборки за счет объемной склейки. Прекрасно заменяет тарелку. Размер 180х80х30 мм. Объем 350 мл. В коробке 220 штук.</span><br></p>";2385
34883201;Одноразовая посуда;Одноразовая бумажная упаковка|Лотки и подносы;Лоток для хот-дога Оригамо, 230х130х40 мм, крафт, в упаковке 200 штук;19-2269;Оригамо (Россия);9.06;13580;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер, мм|230х130х40
Характеристики|Объем, мл|900
Характеристики|Количество в упаковке|200";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Лоток для хот-дога Оригамо** изготовлен из крафтового картона, удерживает жир и влагу, не деформируется. Не требует сборки за счет объемной склейки. Прекрасно заменяет тарелку. Размер 230х130х40 мм. Объем 900 мл. В коробке 200 штук.</span><br></p>";2386
34947428;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 2-слойные;Стакан бумажный Huhtamaki Кофейные зёрна, 200 мл, 4 цвета, диаметр 80 мм, в упаковке 37 штук, 925 штук в коробке;19-2291;Huhtamaki (Россия);19.71;925;"Характеристики|Бренд|Huhtamaki
Характеристики|Объем, мл|200
Характеристики|Материал|картон
Характеристики|Цвет|ассорти
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Количество слоев|2
Характеристики|Количество в грузовой упаковке|925
Характеристики|Артикул производителя|771C0900-2815";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Стаканы Huhtamaki** одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного 2-х слойного картона с рельефным рисунком в виде кофейных зерен. Номинальный объем каждого стакана - 200 мл, полный объем - 280 мл. Диаметр верхнего края - 80 мм. В упаковке 37 штук, в коробке - 925 штук.</span><br></p>";2387
34948006;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков гофрированные;Стакан гофрированный, чёрный, d=80 мм, 250 мл, полный объем 280 мл *750 ТП;19-2293;отсутствует (отсутствует);5.18;0;;;2388
34949127;Одноразовая посуда;Одноразовая бумажная упаковка|Упаковка под сэндвич;Коробка для сэндвича Оригамо с прозрачным окном, 130х130х70 мм, в коробке 200 штук;19-2302;Оригамо (Россия);11.0;25600;"Характеристики|Размер изделия|130х130х70
Характеристики|Количество в коробке|200
Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Размер, мм|130x130x70
Характеристики|Количество в грузовой упаковке|200
Характеристики|Артикул производителя|2-13110";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для сэндвича Оригамо** с прозрачным окном изготовлена из натуральных материалов. Верх оборудован прозрачным окном, что делает ее более презентабельной и позволяет отлично рассмотреть содержимое не нарушая целостности. Обладает влаго- и жиронепроницаемостью, дополнительно обеспечивая высокую сохранность продукта. Размер 130х130х70 мм. В коробке 200 штук.</span><br></p>";2389
35010163;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;Стакан бумажный, 400 мл, диаметр 90 мм, крафт, 45 штук, 900 штук в коробке;19-2309;отсутствует (Россия);5.15;36675;"Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Объем, мл|400
Характеристики|Полный объем, мл|520
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Количество слоев|1
Характеристики|Диаметр, мм|90
Характеристики|Количество в упаковке|45
Характеристики|Количество в коробке|900 штук
Характеристики|Артикул производителя|00-00001213";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного картона крафтового цвета. Номинальный объем каждого стакана - 400 мл, полный объем - 520 мл. Диаметр верхнего края - 90 мм. К стаканам подходят крышки арт. 19-4022, 19-5146. В упаковке - 45 штук, в коробке - 900 штук.</span><br></p>";2390
35010293;Одноразовая посуда;Тарелки, миски, креманки|Тарелки из картона;Тарелка картонная, 13х20 см, ламинированная, белая *1000 К;19-2310;No Name (отсутствует);1.04;149100;"Характеристики|Бренд|No Name
Характеристики|Материал|картон
Характеристики|Цвет|белый
Характеристики|Размер, см|13х20";;2391
35037874;Одноразовая посуда;Одноразовая бумажная упаковка|Контейнеры для лапши;"Контейнер бумажный Оригамо ""China Pack"", 500 мл, крафт, квадратная сборка, 420 штук";19-2323;Оригамо (Россия);12.35;48700;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Объем, мл|500
Характеристики|Количество в грузовой упаковке|420";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Контейнер бумажный Оригамо ""China Pack""** можно использовать под лапшу wok, рис, пельмени, вареники. Изготовлена из влагожироустойчивого картона, обладающего барьерными свойствами. Внутренняя ламинация препятствует протеканию жидкости и размоканию упаковки. Контейнер пригоден для разогревания в микроволновой печи. Объем - 500 мл. В коробке 420 штук.</span><br></p>";2392
35458407;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;Стакан белый, 350 мл, диаметр 90 мм, бумажный, для горячего, 50 штук, 1000 штук в коробке;19-2416;отсутствует (Россия);3.7;440150;"Характеристики|Материал|картон
Характеристики|Цвет|белый
Характеристики|Объем, мл|350
Характеристики|Полный объем, мл|430
Характеристики|Назначение|для горячих и холодных напитков
Характеристики|Диаметр, мм|90
Характеристики|Количество слоев|1
Характеристики|Количество в упаковке|50
Характеристики|Количество в коробке|1000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного картона. Представлен в белом цвете. Номинальный объем каждого стакана - 350 мл, полный объем - 430 мл. Диаметр верхнего края - 90 мм. К стаканам подходят крышки арт. 19-2127, 19-2131. В упаковке - 50 штук, в коробке - 1000 штук.</span><br></p>";2393
36741043;Одноразовая посуда;Одноразовая бумажная упаковка|Лотки и подносы;Лоток для фаст-фуда Оригамо, 138х138х42 мм, крафт, в упаковке 400 штук;19-2481;Оригамо (Россия);5.9;59180;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер, мм|138х138х42
Характеристики|Объем, мл|500
Характеристики|Количество в упаковке|400";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Лоток для фаст-фуда Оригамо** изготовлен из крафтового картона, удерживает жир и влагу. Не требует сборки за счет объемной склейки. Прекрасно заменяет тарелки. Размер 138х138х42 мм. Объем 500 мл. В коробке 400 штук.</span><br></p>";2394
2878;Одноразовая посуда;Стаканы и чашки|Бокалы, фужеры, рюмки;Фужер Кристалл, 150 мл, прозрачный, 6 штук;19-2545;отсутствует (отсутствует);8.26;14134;"Характеристики|Объем, мл|150
Характеристики|Цвет|прозрачный
Характеристики|Количество в упаковке|6
Характеристики|Количество в коробке|324";;2395
37045428;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков гофрированные;Стакан гофрированный 250 мл, крафт, диаметр 80 мм, 750 штук;19-2582;No Name (отсутствует);6.27;0;"Характеристики|Бренд|No Name
Характеристики|Материал|бумага
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Объем, мл|250
Характеристики|Диаметр, мм|80
Характеристики|Цвет|крафт
Характеристики|Количество слоев|1
Характеристики|Количество в коробке|750";;2396
37274678;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка под картофель фри;Коробка для картофеля фри Оригамо, 80 г, крафт, в коробке 500 штук;19-2615;Оригамо (Россия);2.77;77000;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Объем, г|80
Характеристики|Размер, мм|73х45х88
Характеристики|Товары из биоразлагаемых материалов|Есть
Характеристики|Артикул производителя|14-11000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для картофеля фри Оригамо**, используется для фасовки и продажи картофеля фри, чипсов, наггетсов, снеков и т. д. Изготовлена из картона крафтового цвета. Поставляется в плоском виде. Может использоваться для разогрева в микроволновой печи. Устойчива к действию масел и жиров. Размер упаковки 73х45х88 мм. Объем 80 г. В коробке 500 штук.</span><br></p>";2397
37277481;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка и обёртка для гамбургера;Коробка для гамбургера Оригамо, замок-крючок, крафт, 120х120х70 мм, в коробке 300 штук;19-2618;Оригамо (Россия);8.22;126280;"Характеристики|Товары из биоразлагаемых материалов|Есть
Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер, мм|120х120х70
Характеристики|Количество в упаковке|300";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для гамбургера Оригамо** изготовлена из натуральных материалов. Оснащена замком-крючком для прочной фиксации крышки. Не требует сборки за счет объемной склейки. Может быть использована для разогрева в микроволновой печи. Обладает влаго- и жиронепроницаемостью, дополнительно обеспечивая высокую сохранность продукта. Размер 120х120х70 мм. Объем 1000 мл. В коробке 300 штук.</span><br></p>";2398
37586742;Одноразовая посуда;Стаканы и чашки|Крышки для бумажных стаканов|Крышки с носиком;Крышка для стакана, d=80 мм, с клапаном, красная, в упаковке 100 штук, в коробке 1000 штук;19-2648;отсутствует (Россия);1.73;84400;"Характеристики|Материал|полистирол
Характеристики|Цвет|красный
Характеристики|Диаметр, мм|80
Характеристики|Тип|с клапаном
Характеристики|Количество в упаковке|100
Характеристики|Количество в грузовой упаковке|1000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Крышка пластиковая для бумажных стаканов одноразового использования. Подходит для горячих напитков. Оснащена откидывающимся клапаном. Надежно накрывает стакан, плотно прилегая к его краям. Диаметр 80 мм. В упаковке 100 штук, в коробке 1000 штук.</span><br></p>";2399
37845447;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка и обёртка для гамбургера;"Коробка для гамбургера Оригамо ""Smile"", замок-крючок, 120х120х70 мм, в коробке 250 штук";19-2658;Оригамо (Россия);11.14;19250;"Характеристики|Бренд|Оригамо
Характеристики|Товары из биоразлагаемых материалов|Есть
Характеристики|Материал|картон
Характеристики|Цвет|с рисунком
Характеристики|Размер, мм|120х120х70
Характеристики|Количество в упаковке|250";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для гамбургера Оригамо ""Smile""** изготовлена из натуральных материалов. Оснащена замком-крючком для прочной фиксации крышки. Обладает влаго- и жиронепроницаемостью, дополнительно обеспечивая высокую сохранность продукта. Не требует сборки за счет объемной склейки. Может быть использована для разогрева в микроволновой печи. Размер 120х120х70 мм. В коробке 250 штук.</span><br></p>";2400
37845896;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка под картофель фри;"Коробка для картофеля фри Оригамо ""Smile"", 120 г, в коробке 400 штук";19-2662;Оригамо (Россия);5.62;45200;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|с рисунком
Характеристики|Объем, г|120
Характеристики|Размер, мм|84х54х120
Характеристики|Товары из биоразлагаемых материалов|Есть";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для картофеля фри Оригамо**, используется для фасовки и продажи картофеля фри, чипсов, наггетсов, снеков и т. д. Изготовлена из картона с рисунком с внешней стороны. Поставляется в плоском виде. Может использоваться для разогрева в микроволновой печи. Устойчива к действию масел и жиров. Размер упаковки 84х54х120 мм. Объем 120 г. В коробке 400 штук.</span><br></p>";2401
38303144;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка под картофель фри;Коробка для картофеля фри Оригамо, 150 г, крафт, в коробке 500 штук;19-2677;Оригамо (Россия);5.49;59490;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Объем, г|150
Характеристики|Размер, мм|105х45х150
Характеристики|Товары из биоразлагаемых материалов|Есть";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для картофеля фри Оригамо**, используется для фасовки и продажи картофеля фри, чипсов, наггетсов, снеков и т. д. Изготовлена из картона крафтового цвета. Поставляется в плоском виде. Может использоваться для разогрева в микроволновой печи. Устойчива к действию масел и жиров. Размер коробки 105х45х150 мм. Объем 150 г. В коробке 500 штук.</span><br></p>";2402
38540840;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;Стакан бумажный, 250 мл, диаметр 80 мм, чёрный, 50 штук, 1000 штук в коробке;19-2686;отсутствует (Россия);3.21;125200;"Характеристики|Материал|картон
Характеристики|Цвет|чёрный
Характеристики|Объем, мл|250
Характеристики|Полный объем, мл|275
Характеристики|Диаметр, мм|80
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Количество слоев|1
Характеристики|Количество в упаковке|50
Характеристики|Количество в грузовой упаковке|1000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного картона черного цвета. Номинальный объем каждого стакана - 250 мл, полный объем - 275 мл. Диаметр верхнего края - 80 мм. К стаканам подходят крышки арт. 19-6011, 19-1228. В упаковке - 50 штук, в коробке - 1000 штук.</span><br></p>";2403
38541049;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;Стакан 300 мл, чёрный, без дизайна, бумажный, для горячего, d=90 мм, полный объем 400 мл *50/1000 (кр. 19-4022, 19-5146) ФП;19-2687;No Name (отсутствует);4.08;98728;"Характеристики|Бренд|No Name
Характеристики|Материал|бумага
Характеристики|Цвет|чёрный
Характеристики|Объем, мл|300
Характеристики|Диаметр, мм|90
Характеристики|Количество в упаковке|50
Характеристики|Количество в коробке|1000
Характеристики|Количество слоев|1";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного картона черного цвета. Номинальный объем каждого стакана - 300 мл, полный объем - 400 мл. Диаметр верхнего края - 90 мм. К стаканам подходят крышки арт. 19-4022, 19-5146. В упаковке - 50 штук, в коробке - 1000 штук.</span><br></p>";2404
38597821;Одноразовая посуда;Одноразовая бумажная упаковка|Лотки и подносы;Лоток для хот-дога, 138х68х30 мм, крафт, 300 штук;19-2692;отсутствует (отсутствует);2.47;5100;;;2405
38695934;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;Стакан бумажный 250 мл, диаметр 80 мм, белый без дизайна, в упаковке 50 штук, 1000 штук в коробке;19-2706;отсутствует (Россия);3.23;498347;"Характеристики|Материал|картон
Характеристики|Цвет|белый
Характеристики|Объем, мл|250
Характеристики|Назначение|для холодных и горячих напитков
Характеристики|Количество в упаковке|50
Характеристики|Количество в грузовой упаковке|1000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Стаканы одноразового использования подходят как для холодных, так и для горячих напитков. Изготовлены из плотного картона белого цвета. Номинальный объем каждого стакана - 250 мл, полный объем - 273 мл. Диаметр верхнего края - 80 мм. К стаканам подходят крышки арт. 19-6011, 19-1228. В упаковке - 50 штук, в коробке - 1000 штук.</span><br></p>";2406
39928356;Одноразовая посуда;Стаканы и чашки|Стаканы картонные|Стаканы картонные для горячих напитков 1-слойные;"Стакан ""Капучино"" 250 мл, однослойный, 1000 штук в коробке";19-2763;отсутствует (отсутствует);3.03;301300;"Характеристики|Объем, мл|250
Характеристики|Цвет|с рисунком
Характеристики|Назначение|для горячих и холодных напитков
Характеристики|Количество слоев|1
Характеристики|Материал|картон
Характеристики|Диаметр, мм|80
Характеристики|Количество в упаковке|50
Характеристики|Количество в коробке|1000";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Стакан бумажный** однослойный предназначен для горячих и холодных напитков. Идеально подходит для ресторанов быстрого питания и кафе. Объем 250 мл. Верхний диаметр 80 мм. В упаковке 50 штук. В транспортной коробке 1000 штук.</span><br></p>";2407
40000753;Одноразовая посуда;Одноразовая бумажная упаковка|Коробка и обёртка для гамбургера;Коробка для гамбургера Оригамо 94х94х70 мм (S), крафт, в упаковке 250 штук;19-2774;Оригамо (Россия);5.28;4730;"Характеристики|Бренд|Оригамо
Характеристики|Материал|картон
Характеристики|Цвет|крафт
Характеристики|Размер, мм|94х94х70
Характеристики|Товары из биоразлагаемых материалов|Нет
Характеристики|Количество в упаковке|250";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Коробка для гамбургера Оригамо** изготовлена из натуральных материалов. Обладает влаго- и жиронепроницаемостью, дополнительно обеспечивая высокую сохранность продукта. Не требует сборки за счет объемной склейки. Может быть использована для разогрева в микроволновой печи. Оснащена замком-крючком для прочной фиксации крышки. Размер 94х94х70 мм (S). В коробке 250 штук.</span><br></p>";2408
